Group(s);Day;Lesson;Auditorium(s);Week;Professor(s);Department;Subject;Type;ID(s)
ЮЮS31;3;4;25-111;1;доц.Крыгина Ирина Александровна;85;Наследственное право;пр.;22211
ЮОЗЮ12;6;2;25-115;1;доц.Сараев Николай Вячеславович;86;Противодействие коррупции;пр.;1244
АИТК21;5;1;21-221;1;доц.Ткачева Юлия Юрьевна;104;Теплогазоснабжение и вентиляция;лаб.;23516
АИПСМ41;6;4;23-207;1;доц.Наумов Алексей Александрович;109;Технология грубой строительной керамики;лаб.;1391
АССУ41увц;2;4;25-707;2;доц.Кравченко Галина Михайловна;110;Вероятностные методы строительной механики и теория надежности строительных конструкций;л.;3323
ИЭБ13 ИЭБ14;1;3;21-318;1;доц.Волосатова Татьяна Анатольевна;127;Практики работы с данными;л.;3005
АДТТП32;4;3;26-413 26-412;1;асс.Домбалян Анжелика Вагановна/асс.Лызганов Максим Сергеевич;128;Организация транспортных услуг и безопасность транспортного процесса;лаб.;22562/23537
АДГ41;6;5;21-307;2;ст.пр.Арсеньев Дмитрий Михайлович;132;Геодезическое сопровождение восстановления эксплуатационной пригодности зданий и сооружений;пр.;2918
АДГК21;3;1;26-710;1;доц.Ярышева Татьяна Валентиновна;135;Типология объектов недвижимости;пр.;6255
ИЭБ52;6;1;21-311а;2;ст.пр.Торосьянц Надежда Васильевна;142;Стратегический учет, анализ и прогнозирование;пр.;2994
АШРР21;2;3;24-905 22-402;2;ст.пр.Кошевой Алексей Игоревич/ст.пр.Лебедева Ольга Викторовна;145;Компьютерная графика для реставраторов;лаб.;3398/3399
МКОЗДК31;6;4;24-501;1;асс.Шабанова Аделина Александровна;149;Типографика;лаб.;24916
АДПГ11;4;3;01-410 01-413;1;проф.Павлов Андрей Николаевич/доц.Русакова Елизавета Борисовна;34;Физика;лаб.;3533/3523
АША21;6;3;21-125;1;ст.пр.Семиглазова Владислава Андреевна;37;Технологическое предпринимательство;пр.;1377
ЮЮS21 ЮЮS22;5;3;21-401;1;зав.к.Студеникина Светлана Викторовна;51;Гражданский процесс;л.;941
ЮЮ31 ЮЮ33 ЮЮ32;3;4;25-313;1;доц.Верещагина Лилия Николаевна;85;Защита прав потребителей;л.;22622
ЮЮ44 ЮЮ43;6;4;25-305;1;доц.Затона Роман Евгеньевич;86;Судебная экспертиза;л.;8770
АИТВ32;5;2;21-125;1;доц.Тихомиров Алексей Леонидович;104;Центральное теплоснабжение;пр.;3179
АИССП21;5;2;25-512;1;доц.Мальцева Инна Владиславовна;109;Технология керамики;л.;1390
АСП12;2;2;25-114;2;доц.Высоковский Дмитрий Александрович;110;Теоретическая механика;пр.;3325
АСП15;6;3;08-302;1;ст.пр.Золотых Илана Андреевна;127;Практики работы с данными;пр.;69
АДТТП33;5;1;26-812 26-813;1;асс.Домбалян Анжелика Вагановна/асс.Лызганов Максим Сергеевич;128;Логистика пассажирского транспорта;лаб.;22562/23537
АСП14;4;1;21-319;1;ст.пр.Яговкина Елена Николаевна;132;Геодезия;л.;2914
АДГК41;2;5;26-701;2;доц.Гейдор Виктория Станиславовна;135;Формирование кадастровых информационных систем;л.;3299
ИЭБ34;1;2;21-117;2;ст.пр.Торосьянц Надежда Васильевна;142;Планирование на предприятии (организации);пр.;2994
АШРР41;5;4;24-702 24-801;2;ст.пр.Лыжова Анна Юрьевна/ст.пр.Кошевой Алексей Игоревич;145;Компьютерная графика и мультимедийные технологии для реставраторов;лаб.;3226/3398
МКОЗДК31;6;2;22-502;1;зав.к.Бердник Татьяна Олеговна;149;Современные тенденции коммуникативного дизайна;л.;3211
АШП11;3;3;25-115 25-111;2;доц.Чебанова Елена Владимировна/доц.Витченко Марина Александровна;34;Физика;лаб.;3534/3528
ИОЗМ11;6;2;25-217;2;доц.Хлопенко Оксана Валерьевна;37;Макроэкономика;л.;731
ЮЮ35;3;3;25-516;1;доц.Казанцева Ольга Геннадьевна;51;Арбитражный процесс;пр.;6116
ЮОЗЮS31;5;2;25-511;2;доц.Верещагина Лилия Николаевна;85;Операции с недвижимостью;л.;22622
ЮОЗЮ21 ЮОЗЮ22 ЮОЗЮ23;2;3;25-315;2;доц.Загайнова Юлия Васильевна;86;Уголовное право;л.;22519
АШРР41;4;5;25-703;2;доц.Котлярова Екатерина Владимировна;104;БЖД (ООС);л.;3350
АИТХОМ31;1;4;23-207;2;ст.пр.Лазарева Яна Владимировна;109;Техническая эстетика объектов строительства;л.;1393
АДС11;4;1;26-412;1;ст.пр.Савельева Нина Александровна;110;Теоретическая механика;л.;3330
АСЭУН11;4;3;25-312;1;доц.Чуб Елена Григорьевна;127;Практики работы с данными;пр.;3013
АДТТП32;2;1;08-227 08-317;1;асс.Домбалян Анжелика Вагановна/ст.пр.Солодовченко Ирина Юрьевна;128;Планирование транспортного спроса;лаб.;22562/3371
АДПГ51;6;4;21-307;1;ст.пр.Бобкина Валерия Александровна;132;Геоинформационные системы в прикладной геодезии;лаб.;2915
АДОМ21;5;2;25-703;1;доц.Аксёнова Елена Геннадьевна;135;Экономика;л.;3295
ИЭБ21;2;1;21-117;1;асс.Топор Юлия Александровна;142;Документационное обеспечение управленческой деятельности;пр.;22142
АШРР21;2;1;24-702 24-801;2;асс.Новичихина Анастасия Андреевна/доц.Трейман Юлия Феликсовна;145;Архитектурное реконструктивное проектирование;лаб.;24849/3391
